,file_path,transcript
263,data/mathwriting-2024/train/56b30a040d532584.inkml,"w=(\langle\overline{M}\rangle,10^{k})"
264,data/mathwriting-2024/train/34aa5036b44cde3b.inkml,(\begin{matrix}\alpha\\ k\end{matrix})
265,data/mathwriting-2024/train/ebbea10d09c8a3f3.inkml,f(x^{\prime\prime};s)<f(x^{\prime};s)
266,data/mathwriting-2024/train/0c9189731ad05a4d.inkml,\eta_{PHC}=1-T_{R}
267,data/mathwriting-2024/train/e14e36be0261411a.inkml,(\begin{matrix}2\\ 6\end{matrix})
268,data/mathwriting-2024/train/53656f4f1f44c9c3.inkml,\iint_{S}FdS
269,data/mathwriting-2024/train/2689c578a3be1ec9.inkml,Y|N=\sum_{n=1}^{N}X_{n}
270,data/mathwriting-2024/train/0e6dbde2f304277a.inkml,A=[\begin{matrix}a&b&c\end{matrix}]
271,data/mathwriting-2024/train/048fd54e33dc8968.inkml,\hat{M}
272,data/mathwriting-2024/train/2cc7e3d1a824accc.inkml,\frac{dC}{dt}
273,data/mathwriting-2024/train/261cfcf5f9012f53.inkml,"K_{b}(message,R)"
274,data/mathwriting-2024/train/e44e45f2d0581fde.inkml,S_{m}=\frac{1}{2}E_{m}\times H_{m}^{*}
275,data/mathwriting-2024/train/b24e08033b56a464.inkml,\frac{\partial\theta}{\partial z}<0
276,data/mathwriting-2024/train/a7fcae0bf5ecbb4d.inkml,\epsilon+2\pi i
277,data/mathwriting-2024/train/fde932629683f212.inkml,10-5^{\frac{1}{99}}
278,data/mathwriting-2024/train/443eda42e9d2c1b3.inkml,\int_{\gamma}\rho|dz|
279,data/mathwriting-2024/train/ab19a00b9693ffce.inkml,\frac{1}{n}\rightarrow0
280,data/mathwriting-2024/train/989072a059b26584.inkml,\sum_{d|n}\varphi(d)=n
281,data/mathwriting-2024/train/5bfb93dde2f64f8c.inkml,2^{2^{2^{p^{a}}}}
282,data/mathwriting-2024/train/5a62c3539f8f83bf.inkml,\frac{4\zeta m}{\sqrt{1-\frac{0m}{vu^{0}}}}
283,data/mathwriting-2024/train/6092f61da3cb6b7b.inkml,\frac{\partial V}{\partial p}
284,data/mathwriting-2024/train/5b3bacd44bd36222.inkml,(\begin{matrix}n-1\\ x-1\end{matrix})
285,data/mathwriting-2024/train/00d42e11df91ff61.inkml,e_{z}=
286,data/mathwriting-2024/train/21d17efe4730bbb1.inkml,{{11^{9}}^{9}}^{\frac{6^{7}}{151}}
287,data/mathwriting-2024/train/e0a208bad1625d89.inkml,||f-g||_{\infty}
288,data/mathwriting-2024/train/e4a3d8d65d0dc2fc.inkml,\tilde{K}_{\pm}
289,data/mathwriting-2024/train/adf1508cada83d37.inkml,\sum_{i=0}^{2}(\begin{matrix}4\\ 2i\end{matrix})(\begin{matrix}6\\ 4-i\end{matrix})
290,data/mathwriting-2024/train/2ff9cfcf247a0fe3.inkml,\frac{q^{\cdot\frac{(w\cdot t)^{2}}{4}}}{\sqrt{4\vartheta}}
291,data/mathwriting-2024/train/884669339d57b568.inkml,\Lambda^{(\delta_{m})}
292,data/mathwriting-2024/train/9fdef098918b3698.inkml,i=\frac{i_{A}}{\sqrt{1+\frac{1}{x^{3}}i_{A}^{3}}}
293,data/mathwriting-2024/train/ee9b03a0fecb70c8.inkml,V_{R}=V_{in}-V_{C}
294,data/mathwriting-2024/train/52b984de9168a603.inkml,\frac{o^{+\frac{j^{2}}{2\sigma^{2}}}}{\sqrt{2\pi}\sigma}
295,data/mathwriting-2024/train/1994d5efb206a950.inkml,[\begin{matrix}g_{11}&g_{12}\\ g_{21}&g_{22}\end{matrix}]
296,data/mathwriting-2024/train/40ac2ea55b0a398d.inkml,\frac{E}{2(1+\nu)}
297,data/mathwriting-2024/train/ec115484872c79ad.inkml,\frac{1/5\cdot2}{\frac{\frac{36}{5}}{254}}
298,data/mathwriting-2024/train/5b591b9692d0f50f.inkml,(4\pi/k)Im[f(0)]
299,data/mathwriting-2024/train/f690be2dacdfb604.inkml,X=t^{t^{t^{...^{t^{i}}}}}
300,data/mathwriting-2024/train/b2ddc3c3fdfbf64c.inkml,|B||r|=\frac{m|v|}{qsin\theta}
301,data/mathwriting-2024/train/ddf725ab15760520.inkml,P=\frac{1}{1+\eta}MC
302,data/mathwriting-2024/train/1c14cb1f114eb041.inkml,"\frac{\partial f(M,T)}{\partial M}>0"
303,data/mathwriting-2024/train/20b084a9d5e0b731.inkml,\hat{s}
304,data/mathwriting-2024/train/b420183a7f7c8f20.inkml,a=b=|E|/\sqrt{2}
305,data/mathwriting-2024/train/17b6485d6f6c0ef4.inkml,A=(\begin{matrix}1&0&2\\ 0&2&0\\ 1&1&0\end{matrix})
306,data/mathwriting-2024/train/68dc1ce758ea8eb8.inkml,\frac{310-9}{\frac{2}{6}+4}
307,data/mathwriting-2024/train/9ba03a13e8339142.inkml,\hat{f}_{i}
308,data/mathwriting-2024/train/4b7e907ab61b94a5.inkml,D(\omega)=\frac{1}{1-j\omega\tau}
309,data/mathwriting-2024/train/b97ecd402e4fbb6b.inkml,ln\frac{P_{v}}{P_{sat}}=-\frac{2H\gamma V_{l}}{RT}
310,data/mathwriting-2024/train/f7e0468bc23c01dd.inkml,f(y)=\frac{1}{y^{2}}-x=0
311,data/mathwriting-2024/train/bcba4ccd5a79b3a0.inkml,\prod_{k=1}^{n}k^{k}
312,data/mathwriting-2024/train/77615cfb3d518457.inkml,"I_{r,r-1}=[\begin{matrix}I\\ O\end{matrix}]"
313,data/mathwriting-2024/train/9f5d93a688fb1a5b.inkml,\int_{0}^{x}cos(1/t)dt
314,data/mathwriting-2024/train/e6eb960da472c855.inkml,\overline{n}_{8}
315,data/mathwriting-2024/train/1377953e1b132da0.inkml,(\begin{matrix}[n]\\ 1\end{matrix})
316,data/mathwriting-2024/train/5236821a9ae4a2f1.inkml,NB(\phi_{i})=B(\phi_{i+1})
317,data/mathwriting-2024/train/6a643def4561e555.inkml,\frac{{8^{\sqrt{43}}}^{382}}{(\frac{215}{430})^{72}}
318,data/mathwriting-2024/train/7043a2f422b14130.inkml,\hat{x}
319,data/mathwriting-2024/train/58c6447cb319a391.inkml,r_{1}=R_{1}+\rho_{1}\hat{\rho}_{1}
320,data/mathwriting-2024/train/20853fa352bdae78.inkml,"A(0,m,n)"
321,data/mathwriting-2024/train/dd051e3545f7a7f2.inkml,b_{i}=\frac{n_{i}}{m_{solv}}
322,data/mathwriting-2024/train/fc5812cfe2a22d71.inkml,e^{-\frac{3}{5}(\frac{log\frac{x}{x_{4}}}{log\upsilon})^{5}}
323,data/mathwriting-2024/train/a633f8c95da66a5f.inkml,t=\frac{0}{\sqrt{0+\frac{u^{2}}{c^{2}}}}\kappa
324,data/mathwriting-2024/train/90fd8f77afc4ee76.inkml,\Pi(z)=z\Pi(z-1)
325,data/mathwriting-2024/train/82dea0d087deee34.inkml,\|\begin{matrix}x&y\\ z&v\end{matrix}\|
326,data/mathwriting-2024/train/ad41ae2c1ab510b6.inkml,y_{N}-y(t_{N})
327,data/mathwriting-2024/train/a86813109149fe77.inkml,ss\{\begin{matrix}2\\ 2\end{matrix}\}
328,data/mathwriting-2024/train/c34fc01dd9d10b9a.inkml,\frac{dP}{d\tau}
329,data/mathwriting-2024/train/aea488ec2104c462.inkml,[\begin{matrix}-\frac{1}{2}{\eta_{1}}^{-1}\\ 2\eta_{2}+p+1\end{matrix}]
330,data/mathwriting-2024/train/5bb629b43fb3a119.inkml,368+8-\frac{483}{\sqrt{206}}
331,data/mathwriting-2024/train/c0727510b22630bf.inkml,\hat{\nu}_{i}
332,data/mathwriting-2024/train/378264de7f153277.inkml,(c:a:a)\cdot m:4_{2}\odot\tilde{a}
333,data/mathwriting-2024/train/7b15d0f036b871b1.inkml,(\begin{matrix}n\\ m\end{matrix})
334,data/mathwriting-2024/train/8e9a634c18588812.inkml,(\begin{matrix}1&1\\ 0&1\end{matrix})
335,data/mathwriting-2024/train/8910d6d288fc4ca7.inkml,\frac{1}{q}+\frac{1}{p}>\frac{1}{2}
336,data/mathwriting-2024/train/afe6adedd37583d8.inkml,\frac{\partial f}{\partial x}=y
337,data/mathwriting-2024/train/22d3a59b3f3180a1.inkml,"\{-1,0\}\cap\{0,1\}\notin\tau_{1}"
338,data/mathwriting-2024/train/8cca59e7b6e05fcd.inkml,x_{3}=\frac{3}{4}
339,data/mathwriting-2024/train/adbc18944cb60fb6.inkml,"\hat{I}_{\pm},\hat{U}_{\pm}"
340,data/mathwriting-2024/train/f5a20b8830bdfaf0.inkml,"u(x_{1},x_{2})=x_{1}+x_{2}"
341,data/mathwriting-2024/train/c30256c7801572d1.inkml,b_{l}^{\mu}
342,data/mathwriting-2024/train/99bbbc824cef7825.inkml,\theta_{\lambda}(x)=\theta(\lambda x)
343,data/mathwriting-2024/train/971bceb1333b96cf.inkml,\mathbb{A}
344,data/mathwriting-2024/train/7998ef950aba2736.inkml,p=\epsilon_{w}\hat{P}+p
345,data/mathwriting-2024/train/985b4c379469f102.inkml,\sqrt{s(s-a)(s-b)(s-c)}
346,data/mathwriting-2024/train/6b968d033d74af08.inkml,ln(2)\sum_{i=1}^{k}1/\lambda_{i}
347,data/mathwriting-2024/train/8d5a41d8828ae113.inkml,\frac{U}{v}\frac{\partial u^{\prime}}{\partial x}=\nabla^{2}u^{\prime}
348,data/mathwriting-2024/train/22bbb6d2d72f5abc.inkml,u=tan\frac{x}{2}
349,data/mathwriting-2024/train/7ea9c751a7dd8aef.inkml,"d_{x}=d(x,\partial\Omega)"
350,data/mathwriting-2024/train/2b3b487d330d9736.inkml,\sqrt{\Psi}
351,data/mathwriting-2024/train/7bae0eb17688a60b.inkml,\frac{1}{n+1}(\begin{matrix}2n\\ n\end{matrix})
352,data/mathwriting-2024/train/eafeca42ed82ca5b.inkml,A=[\begin{matrix}1&3\\ 4&2\end{matrix}]
353,data/mathwriting-2024/train/4c7fb9f7e0eca23d.inkml,disc(H)=O(\sqrt{t})
354,data/mathwriting-2024/train/0917da96a0a89eb8.inkml,(\begin{matrix}n\\ 2\end{matrix})
355,data/mathwriting-2024/train/cd449d847e674562.inkml,Q(\sqrt{5})
356,data/mathwriting-2024/train/58851cfd4feb6f89.inkml,E\{e|Ctx\}
357,data/mathwriting-2024/train/4efb9980988036ee.inkml,(6-228\cdot{232^{193}}^{10})
358,data/mathwriting-2024/train/c5fddd6a953917ee.inkml,\frac{4}{\sqrt{4-\frac{v^{9}}{x^{9}}}}
359,data/mathwriting-2024/train/1a36de2f2098b119.inkml,F\approx\chi_{a}F_{a}+\chi_{b}F_{b}
360,data/mathwriting-2024/train/a761911472aefbfa.inkml,M\int vds
361,data/mathwriting-2024/train/3b4f054acc6e6579.inkml,\sum_{i=6}^{10}26^{i}10^{16-i}(\begin{matrix}16\\ i\end{matrix})
362,data/mathwriting-2024/train/a0a270693d0f60cd.inkml,f=\frac{V_{f}}{V_{t}}
363,data/mathwriting-2024/train/bb9932b75a577a6a.inkml,"\mathbb{R}^{1,1}/boost"
364,data/mathwriting-2024/train/37ec9b358611b237.inkml,"Y_{2},...,Y_{n}"
365,data/mathwriting-2024/train/689a309ebbdeaed1.inkml,15*(\begin{matrix}66\\ 8\end{matrix})
366,data/mathwriting-2024/train/3d417140ea9cadae.inkml,"[1-\lambda R(\underline{k},\omega)]^{n}u(n)"
367,data/mathwriting-2024/train/1b4c4e32ce014815.inkml,\frac{dC}{dt}
368,data/mathwriting-2024/train/46f54e7156d33daa.inkml,[\begin{matrix}x^{\prime}\\ y^{\prime}\end{matrix}]
369,data/mathwriting-2024/train/4d682804c7c59023.inkml,\nabla\cdot\vec{A}+\frac{1}{c}\frac{\partial\varphi}{\partial t}=0
370,data/mathwriting-2024/train/724cadf769d3d4d8.inkml,\overline{X}_{n}=\frac{1}{n}\sum_{k=1}^{n}X_{k}
371,data/mathwriting-2024/train/d6e980f1442bfab2.inkml,9^{9^{9^{n^{h}}}}
372,data/mathwriting-2024/train/942646a8105b72cb.inkml,\int kdx=kx+C
373,data/mathwriting-2024/train/5a426cd1654f9a16.inkml,"\frac{\sqrt{\frac{(p_{1}u)^{p_{1}}p_{2}^{p_{2}}}{(p_{1}u+p_{2})^{p_{1}+p_{2}}}}}{uM(\frac{p_{1}}{2},\frac{p_{2}}{2})}"
374,data/mathwriting-2024/train/45d173ab32820231.inkml,P_{K}:H\rightarrow K
375,data/mathwriting-2024/train/997f2591344b6bd9.inkml,f_{4}^{\prime}=\frac{f_{4}\cdot\frac{v}{c^{4}}a_{4}}{\sqrt{1\cdot\frac{v^{4}}{c^{4}}}}
376,data/mathwriting-2024/train/fa3163ad422c7421.inkml,E(S^{2})=\frac{n-1}{n}\sigma^{2}
377,data/mathwriting-2024/train/127a7f9b3fada0bb.inkml,f=2\Omega sin\phi
378,data/mathwriting-2024/train/f9788e991346da96.inkml,W_{E}=\frac{1}{2}\sum_{i}\sigma_{i}\epsilon_{i}
379,data/mathwriting-2024/train/8c386b3389ce03b5.inkml,(\begin{matrix}n\\ m\end{matrix})
380,data/mathwriting-2024/train/1ae54d6b2c0a08d3.inkml,\frac{\frac{\sqrt{8}\cdot\sqrt{8}}{9}}{406\cdot249}
381,data/mathwriting-2024/train/b1fb72ee9a35d681.inkml,\frac{q^{d}-1}{2q^{d}}\sim\frac{1}{2}
382,data/mathwriting-2024/train/d201ad85ec500718.inkml,\pi|_{B^{\prime}}^{*}
383,data/mathwriting-2024/train/1e4876f7bbe29910.inkml,Q_{j}=\frac{d}{dt}\frac{\partial T}{\partial\dot{q}_{j}}-\frac{\partial T}{\partial q_{j}}
384,data/mathwriting-2024/train/ff58ecefd85d251f.inkml,\int f=1
385,data/mathwriting-2024/train/8eae41add3ccbcfb.inkml,f(t)=-\frac{\partial S(t)}{\partial t}
386,data/mathwriting-2024/train/6a26788a100f94ff.inkml,kt=\Theta=\frac{q}{iW}
387,data/mathwriting-2024/train/6044707f723974c1.inkml,\frac{1}{2}log(2\pi e\sigma^{2})
388,data/mathwriting-2024/train/5ba39ba80ebbb0b7.inkml,sinu=\frac{sin\frac{\theta}{2}}{sin\frac{\theta_{0}}{2}}
389,data/mathwriting-2024/train/ba9dc3caed24a9c2.inkml,-\frac{d[A]}{dt}=k[A][B]
390,data/mathwriting-2024/train/bbc6ad5c7d60d39d.inkml,x_{i}=w_{i}\cdot\frac{M}{M_{i}}
391,data/mathwriting-2024/train/5afb048813ed1366.inkml,\varphi_{n}=arctan(\frac{1}{\sqrt{n}})
392,data/mathwriting-2024/train/00db6804e82fc920.inkml,"X=A,\overline{A},A\overline{A}A,"
393,data/mathwriting-2024/train/d067d2b6a8bdbc2a.inkml,"\dot{u}=\mu g(x,u)"
394,data/mathwriting-2024/train/cab3a80b0445cec6.inkml,(\begin{matrix}c_{k-1}\\ k-1\end{matrix})\le N-(\begin{matrix}c_{k}\\ k\end{matrix})
395,data/mathwriting-2024/train/39ed6f0a3e2d83ab.inkml,\int x^{k}d\mu(x)=m_{k}
396,data/mathwriting-2024/train/1ccc714186901faa.inkml,\Gamma(\frac{5}{2})
397,data/mathwriting-2024/train/383e20d0201c3396.inkml,\hat{Y}_{j}
398,data/mathwriting-2024/train/6077f30bc53bb90c.inkml,(\begin{matrix}[n]\\ m\end{matrix})
399,data/mathwriting-2024/train/38703e9948a3904d.inkml,\hat{A}(t)
400,data/mathwriting-2024/train/deb14631e9b6af05.inkml,\frac{20\varphi^{2}}{3}
401,data/mathwriting-2024/train/7fab0e6f9aa50f76.inkml,\phi=V-\frac{W}{e}
402,data/mathwriting-2024/train/8efd62866c52f5ee.inkml,\hat{a_{i}}=\hat{X_{i}}+i\hat{P_{i}}
403,data/mathwriting-2024/train/b28e60a0c1d2532e.inkml,\hat{v}_{i}
404,data/mathwriting-2024/train/2a34fd9cbe2c4a57.inkml,1+z=\frac{f_{emit}}{f_{obsv}}
405,data/mathwriting-2024/train/2595868a9e64460c.inkml,\frac{\partial^{2}\psi}{\partial x\partial y}-\frac{\partial^{2}\psi}{\partial y\partial x}=0
406,data/mathwriting-2024/train/5ea5bcf75ae45d3a.inkml,U2=U1=U
407,data/mathwriting-2024/train/d2af0559da6933dc.inkml,\hat{f}^{s}
408,data/mathwriting-2024/train/028576ab4dfb32ff.inkml,6-185/(\frac{6}{6})^{8}
409,data/mathwriting-2024/train/e5063997d3d9a173.inkml,\hat{C}_{1}
410,data/mathwriting-2024/train/5caec66c8a5e083a.inkml,(\begin{matrix}e&0\\ 0&e\end{matrix})
411,data/mathwriting-2024/train/dae7f68af8c9751a.inkml,V_{k^{\phi}}
412,data/mathwriting-2024/train/85ed396924f659b2.inkml,(0.5)^{2}/(0.5)^{3}=2
413,data/mathwriting-2024/train/90c5b280b52cd3bb.inkml,\hat{D}=D
414,data/mathwriting-2024/train/c4b0d0b8475c2277.inkml,F=\int\Pi(x)dA
415,data/mathwriting-2024/train/cc21de6d138cea0c.inkml,\int e^{x}dx=e^{x}+C
416,data/mathwriting-2024/train/3b3b2e6703950aec.inkml,\mathbb{F}
417,data/mathwriting-2024/train/497ffc50750bff0a.inkml,(\begin{matrix}k-1\\ D-1\end{matrix})
418,data/mathwriting-2024/train/932af1ea6b6ad588.inkml,Y_{0}=\sqrt{\frac{G+j\omega C}{R+j\omega L}}
419,data/mathwriting-2024/train/0da074a045b82105.inkml,\tilde{4}
420,data/mathwriting-2024/train/63e3251c7e1394ac.inkml,P_{c}<10^{-4}
421,data/mathwriting-2024/train/294be0cf074a6832.inkml,r_{b}=\frac{g_{b}{r_{e}}^{3}}{GM_{e}}
422,data/mathwriting-2024/train/c01cdce67b9324df.inkml,\mathbb{V}
423,data/mathwriting-2024/train/4ae66f76ce06d9e3.inkml,(\begin{matrix}n\\ 3\end{matrix})-\lfloor\frac{n}{2}X\rfloor
424,data/mathwriting-2024/train/fdf6af42de9d79c9.inkml,\Sigma_{\varphi}^{\varphi}
425,data/mathwriting-2024/train/79888e71f0aec97a.inkml,K=1-\frac{e}{c}
426,data/mathwriting-2024/train/fd5190b96f9f1480.inkml,\hat{f}^{c}
427,data/mathwriting-2024/train/caa715cdcbdc18f6.inkml,\tilde{D}_{8}
428,data/mathwriting-2024/train/ea5843fc7a429200.inkml,"\phi,\psi,\tilde{\psi}\in L^{2}(R^{2})"
429,data/mathwriting-2024/train/d186b9ff682d791f.inkml,\frac{G_{max}}{\frac{1}{1-\frac{[O]}{[O]+F_{g}}}}
430,data/mathwriting-2024/train/eeff9ef6584731ee.inkml,R=[\begin{matrix}R_{1}\\ 0\end{matrix}]
431,data/mathwriting-2024/train/e55bf6cbdd3a77e1.inkml,(\frac{5}{239}-140^{207})
432,data/mathwriting-2024/train/070b0a56a5f45644.inkml,(\frac{2}{1}+8)^{\frac{8}{\sqrt{9}}}
433,data/mathwriting-2024/train/ebac04effbe000d8.inkml,P=\int_{K}\rho(k)dk
434,data/mathwriting-2024/train/3ce29bde8391d638.inkml,\frac{M_{Pl}^{3}}{m_{H}^{2}}
435,data/mathwriting-2024/train/b4de32d7c9f1984d.inkml,\tilde{f}_{ij}
436,data/mathwriting-2024/train/7d3a5d4317e403f1.inkml,\overline{d}(A)
437,data/mathwriting-2024/train/d424a0287275a7c2.inkml,\int(\sum_{j}G_{ij}dx_{j})
438,data/mathwriting-2024/train/e3c9558992f3947d.inkml,\hat{V}_{n}
439,data/mathwriting-2024/train/2b5d1085b53e657c.inkml,E=\int_{t_{1}}^{t_{2}}C(t)dt
440,data/mathwriting-2024/train/13ebd9ceec47b521.inkml,||\vec{E}||=||\vec{N}||=1
441,data/mathwriting-2024/train/ff62655d9d35620d.inkml,\hat{\beta}=(\overline{y/x})
442,data/mathwriting-2024/train/14a69b86cb50981f.inkml,\hat{w}_{j}
443,data/mathwriting-2024/train/2d1ce92c7c6daa3f.inkml,\frac{dS}{dt}=L
444,data/mathwriting-2024/train/915209419cd2b8ec.inkml,i_{i}^{\prime}(V)
445,data/mathwriting-2024/train/0ba19b60463d82b6.inkml,\Sigma_{ii}
446,data/mathwriting-2024/train/6f81b6776da33989.inkml,\frac{\Delta z}{z}\approx\frac{\Delta x}{\mu ln(b\mu)}
447,data/mathwriting-2024/train/485edec1bce8d193.inkml,S_{1}(t)=S_{0}(t)^{r}
448,data/mathwriting-2024/train/858b49181f36f444.inkml,"V(y_{i},f(x))"
449,data/mathwriting-2024/train/1dec76696216154a.inkml,\hat{v}_{n}
450,data/mathwriting-2024/train/742579f657b5c4c5.inkml,\hat{F}(i)
451,data/mathwriting-2024/train/a130fe13034603b2.inkml,\int_{0}^{t}Z_{s}ds
452,data/mathwriting-2024/train/a0a2cdd462ba5779.inkml,(ad-bc)^{-1}
453,data/mathwriting-2024/train/ee57dd76a9144e15.inkml,1\le\sum_{k=1}^{\infty}\lambda(V_{k})\le3
454,data/mathwriting-2024/train/22dc1c6f8b3bca23.inkml,n=\frac{n^{\prime}+lp^{\prime}}{\sqrt[]{1-\frac{l^{4}}{c^{4}}}}
455,data/mathwriting-2024/train/5b164eb6ff9f8037.inkml,{448\cdot246^{452}}^{\frac{2}{148}}
456,data/mathwriting-2024/train/4d823db84a1e1c85.inkml,\prod B_{\lambda}
457,data/mathwriting-2024/train/b61b837e1ed5671e.inkml,u(w)=w-be^{-aw}
458,data/mathwriting-2024/train/00c8ff7a6e959462.inkml,\{\begin{matrix}3\\ 5\end{matrix}\}
459,data/mathwriting-2024/train/03d7cd8e894f4304.inkml,(B\circ A)\frac{dX}{dt}
460,data/mathwriting-2024/train/3264aff569ce3917.inkml,"C_{n}=f^{(n,n)}"
461,data/mathwriting-2024/train/8679e6aa4aa9cf16.inkml,w\notin B(v)
462,data/mathwriting-2024/train/e83c0c799f4bf395.inkml,O(x)=\frac{e^{+\frac{E(x)}{k_{Q}T}}}{C}
463,data/mathwriting-2024/train/fefe2d624f2c3c76.inkml,k=\frac{c}{\sqrt[4]{+\frac{d_{1}}{6}}}
464,data/mathwriting-2024/train/aa9a4de04faf1e38.inkml,{(1/z)}^{1/z}
465,data/mathwriting-2024/train/c88afb8bfad478cc.inkml,(\frac{\frac{45}{4}}{101})^{320^{125}}
466,data/mathwriting-2024/train/341b601bd41df757.inkml,G=[\begin{matrix}\frac{\Delta t^{2}}{2}\\ \Delta t\end{matrix}]
467,data/mathwriting-2024/train/4c04409cafb3b4ec.inkml,g=\prod_{i\in I}(X-\alpha_{i})
468,data/mathwriting-2024/train/47cde349b63baa05.inkml,\hat{Y}_{j}
469,data/mathwriting-2024/train/6eb3c475f9940da3.inkml,\hat{v}_{i}
470,data/mathwriting-2024/train/5049958a23e365e2.inkml,\frac{d\varphi}{d\tau}=\frac{L}{mr^{2}}
471,data/mathwriting-2024/train/530aa5788020d4d2.inkml,\frac{nt^{2}}{4tan(\pi/n)}
472,data/mathwriting-2024/train/5d1bb9ecd0db3541.inkml,|(-x)^{-x}|=\frac{1}{|x^{x}|}
473,data/mathwriting-2024/train/56774435347bfd03.inkml,(\mathbb{Z}_{p})^{\times}\times(\mathbb{Z}_{p})^{\times}
474,data/mathwriting-2024/train/4f6c413fe5dd73bc.inkml,c^{2}=\frac{\partial p}{\partial\rho}
475,data/mathwriting-2024/train/1e2264748bd90375.inkml,D_{(j_{u})}
476,data/mathwriting-2024/train/acd21646c90622fc.inkml,\Delta\epsilon_{k}
477,data/mathwriting-2024/train/8b4d6c1324ed58a2.inkml,-\frac{\partial S}{\partial t}=H
478,data/mathwriting-2024/train/d011165d5c9c3fa4.inkml,"((Z/9Z)^{\times},\{1,\circ\})"
479,data/mathwriting-2024/train/a6d7967cc392ac6b.inkml,arccos(\frac{b_{n}+b_{s}}{2a})
480,data/mathwriting-2024/train/98b4cdde60852b74.inkml,t=\frac{y}{(x+1)}
481,data/mathwriting-2024/train/3c48848ddc3a1988.inkml,n![z^{n}]g_{m}(z)=[\begin{matrix}n\\ m\end{matrix}]
482,data/mathwriting-2024/train/601126c163cd5f04.inkml,\frac{dy}{dx}=\frac{1}{\sqrt{1-x^{2}}}
483,data/mathwriting-2024/train/2deaa749c47fe1ee.inkml,\frac{b_{k}^{\top}Ab_{k}}{b_{k}^{\top}b_{k}}=\frac{b_{k+1}^{\top}b_{k}}{b_{k}^{\top}b_{k}}
484,data/mathwriting-2024/train/777b3a8c2a3d47ec.inkml,\frac{dB}{dG}=0
485,data/mathwriting-2024/train/81cf5aa5fd0cc43f.inkml,\frac{\partial F(u(t))}{\partial u}
486,data/mathwriting-2024/train/a811345ee4d47172.inkml,\overline{V^{\prime}R}
487,data/mathwriting-2024/train/ebba4e90f349ae83.inkml,k^{\theta_{\eta}}
488,data/mathwriting-2024/train/8f148d7a29b9533c.inkml,y_{i}^{*}=\hat{y}_{i}+\hat{\epsilon}_{j}
489,data/mathwriting-2024/train/0e0d235e2beba37c.inkml,z^{n}=xy
490,data/mathwriting-2024/train/990e4313927b54ff.inkml,\hat{L}
491,data/mathwriting-2024/train/9a7069e83e22d8ab.inkml,f(x)=\sum_{j=-n}^{n}a_{j}e^{ijx}
492,data/mathwriting-2024/train/239d6b8a07654a2f.inkml,\tilde{\psi}
493,data/mathwriting-2024/train/45702480b7e23ab2.inkml,H=\frac{1}{\sqrt{2}}[\begin{matrix}1&1\\ 1&-1\end{matrix}]
494,data/mathwriting-2024/train/7e44cb7439c0b2f2.inkml,"\int dy\int f(x,y)dx"
495,data/mathwriting-2024/train/91e52651ac3e1a78.inkml,"(R_{g})_{S,[m]}"
496,data/mathwriting-2024/train/80421becdf64c4e7.inkml,[\begin{matrix}a&b\\ c&d\end{matrix}]
497,data/mathwriting-2024/train/8df4653116466bc9.inkml,z=\frac{C}{c^{\int_{s_{0}}^{g}U(s)ds}}
498,data/mathwriting-2024/train/cbdb6fe2076ed1d2.inkml,"y_{i}:=\sum_{j=1}^{m}c_{i,j}B_{j}"
499,data/mathwriting-2024/train/4d3a7d275b57b4ff.inkml,\vec{r}=[\begin{matrix}1\\ 0\end{matrix}]
500,data/mathwriting-2024/train/b887b21831ec46b4.inkml,|\Gamma|\equiv|\frac{V_{R}}{V_{I}}|>1
501,data/mathwriting-2024/train/f2c1767beb95d06d.inkml,\frac{(\begin{matrix}4\\ d\end{matrix})2^{d}}{80}
502,data/mathwriting-2024/train/a7505c0350ba53b3.inkml,\frac{\partial\phi}{\partial t}=\frac{q}{\hbar}V=\frac{2\pi}{\Phi_{0}}V
503,data/mathwriting-2024/train/94377f08bb194c27.inkml,X=X_{1}\cup X_{2}
504,data/mathwriting-2024/train/1adcdb39017f3c5c.inkml,q=-\sum_{n=1}^{\infty}\frac{z^{n}}{n!}
505,data/mathwriting-2024/train/119e8b0dc1a7b30c.inkml,\frac{\partial z}{\partial t}
506,data/mathwriting-2024/train/a71ce6120d75f353.inkml,\hat{\zeta}
507,data/mathwriting-2024/train/d6a03231aa6b0608.inkml,\sqrt{\psi}
508,data/mathwriting-2024/train/b93d3af6da455804.inkml,f=\frac{\omega}{2\pi T}
509,data/mathwriting-2024/train/c5a5be60fa3c4634.inkml,\int dx=x+C
510,data/mathwriting-2024/train/5a7a68c36f9db9af.inkml,\int_{a}^{b}g(x)dx
511,data/mathwriting-2024/train/793ab14acdfcfb5d.inkml,(\begin{matrix}n\\ 3\end{matrix})
512,data/mathwriting-2024/train/ecaba9c767a5dab1.inkml,\frac{d^{2}x}{dt^{2}}=\frac{d(dx/dt)}{dt}
513,data/mathwriting-2024/train/fe9965ab14d921aa.inkml,{177^{323}}^{\sqrt{6}\cdot219}
514,data/mathwriting-2024/train/2afed92f22f3dca0.inkml,\sqrt{1}=-1
515,data/mathwriting-2024/train/8a7c5469e52118da.inkml,p=\frac{hv}{\sqrt{1\cdot\frac{v^{4}}{y^{4}}}}
516,data/mathwriting-2024/train/524d6c6fe6d55ffe.inkml,4+\sqrt{2}+\sqrt{6}
